candidate_id	source_sequence_index	rank	length_nt	score_without_rnafold	gc	gc_difference_to_target	tai_like	tai_difference_to_target	cai	mfe_proxy_report_only	restriction_site_total	polyA_signal_total	restriction_hits	polyA_hits	aa_fidelity	codon_accuracy_vs_reference
seq8_candidate3	8	3	432	-0.03745439226667613	0.5023148148148148	0.07231481481481478	0.37380226354343765	0.0008022635434376535	0.6550318301387458	0.5009259259259259	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3263888888888889
seq8_candidate4	8	4	432	-0.003625762692331169	0.5023148148148148	0.07231481481481478	0.40157259376436416	0.028572593764364163	0.6429152314319089	0.5009259259259259	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3125
seq8_candidate5	8	5	432	0.0072619779993515765	0.5069444444444444	0.07694444444444443	0.3955799734963076	0.02257997349630758	0.6461915465494674	0.5027777777777778	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3125
seq8_candidate6	8	6	432	0.02727329897850933	0.5092592592592593	0.07925925925925931	0.3483006652536194	0.024699334746380586	0.628926145609817	0.5037037037037037	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3194444444444444
seq8_candidate7	8	7	432	9.882234982541538	0.47685185185185186	0.04685185185185187	0.34330952915982815	0.029690470840171845	0.6697257914120804	0.4907407407407407	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3263888888888889
seq8_candidate8	8	8	432	9.88622430546105	0.47453703703703703	0.04453703703703704	0.42002476559824625	0.047024765598246254	0.6778972165706872	0.4898148148148148	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3611111111111111
seq8_candidate9	8	9	432	9.909405694808562	0.48148148148148145	0.05148148148148146	0.41778349573589607	0.04478349573589607	0.6826074537065185	0.49259259259259264	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3333333333333333
seq8_candidate10	8	10	432	9.990193547861473	0.5046296296296297	0.07462962962962966	0.3586118716679681	0.014388128332031902	0.645426197978153	0.5018518518518519	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3125
seq8_candidate11	8	11	432	9.993486615825274	0.5023148148148148	0.07231481481481478	0.35568587025357945	0.017314129746420548	0.6261735463608125	0.5009259259259259	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.2916666666666667
seq8_candidate12	8	12	432	10.008707298999775	0.5092592592592593	0.07925925925925931	0.3738155095549781	0.0008155095549781111	0.6182904951844789	0.5037037037037037	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3055555555555556
seq9_candidate1	9	1	1254	-0.24674122384575842	0.42503987240829344	0.0049601275917065535	0.5399727692957056	0.1669727692957056	0.8671090070165804	0.47001594896331733	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.42822966507177035
seq9_candidate2	9	2	1254	9.834999824499464	0.46331738437001596	0.03331738437001597	0.3345713765948927	0.038428623405107276	0.6733966727714142	0.48532695374800633	0	1	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 1, 'variant_polyA': 0}	1.0	0.39473684210526316
seq9_candidate3	9	3	1254	9.884987318789028	0.47368421052631576	0.04368421052631577	0.33140175628637114	0.04159824371362886	0.6626955340597291	0.4894736842105263	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 1, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.37559808612440193
seq9_candidate4	9	4	1254	9.93837037670067	0.4784688995215311	0.048468899521531106	0.3001563468436021	0.0728436531563979	0.6566977490837059	0.49138755980861243	0	1	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 1, 'variant_polyA': 0}	1.0	0.38995215311004783
seq9_candidate5	9	5	1254	19.788281899468487	0.45454545454545453	0.024545454545454537	0.33818281248831555	0.034817187511684444	0.6894342124500348	0.48181818181818176	1	1	{'BamHI': 0, 'BglII': 1, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 1, 'variant_polyA': 0}	1.0	0.34210526315789475
seq9_candidate6	9	6	1254	19.83773652408428	0.46730462519936206	0.03730462519936206	0.34777754296880337	0.025222457031196632	0.6734088674887244	0.48692185007974476	1	1	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 1}	1.0	0.35406698564593303
seq9_candidate7	9	7	1254	19.938477255388744	0.48165869218500795	0.05165869218500796	0.31461101805606645	0.05838898194393355	0.6530929905904416	0.49266347687400314	2	0	{'BamHI': 0, 'BglII': 1, 'KasI': 1, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.34688995215311
seq9_candidate8	9	8	1254	29.857635373057736	0.46570972886762363	0.035709728867623636	0.3225023914583108	0.05049760854168922	0.6714023019088977	0.48628389154704943	1	2	{'BamHI': 0, 'BglII': 0, 'KasI': 1, 'SacI': 0}	{'canonical_polyA': 2, 'variant_polyA': 0}	1.0	0.3349282296650718
seq9_candidate9	9	9	1254	29.890069623820136	0.4728867623604466	0.042886762360446584	0.32135118301184307	0.05164881698815693	0.6662524852196139	0.48915470494417856	1	2	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 2, 'variant_polyA': 0}	1.0	0.3492822966507177
seq9_candidate10	9	10	1254	29.906880831409175	0.47129186602870815	0.04129186602870816	0.3001079478484001	0.07289205215159988	0.6623573697145175	0.48851674641148324	1	2	{'BamHI': 0, 'BglII': 0, 'KasI': 1, 'SacI': 0}	{'canonical_polyA': 2, 'variant_polyA': 0}	1.0	0.3492822966507177
seq9_candidate11	9	11	1254	39.86712421850447	0.46570972886762363	0.035709728867623636	0.3154283803638219	0.05757161963617807	0.6665726332044011	0.48628389154704943	1	3	{'BamHI': 0, 'BglII': 1, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 2, 'variant_polyA': 1}	1.0	0.3349282296650718
seq9_candidate12	9	12	1254	39.86741366587146	0.4696969696969697	0.03969696969696973	0.32827934511268975	0.04472065488731025	0.6721897356074522	0.4878787878787879	3	1	{'BamHI': 0, 'BglII': 2, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 1, 'variant_polyA': 0}	1.0	0.4043062200956938
seq10_candidate1	10	1	378	-0.19757211346907766	0.4656084656084656	0.03560846560846559	0.361216763870873	0.011783236129127017	0.7035784240641341	0.48624338624338626	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3412698412698413
seq10_candidate2	10	2	378	-0.10998939733907132	0.48412698412698413	0.054126984126984135	0.35262965314616374	0.020370346853836263	0.6937353614016882	0.4936507936507936	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.373015873015873
seq10_candidate3	10	3	378	-0.08454446762105855	0.4947089947089947	0.06470899470899472	0.3684545724762125	0.004545427523787504	0.6958517479616498	0.4978835978835978	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.40476190476190477
seq10_candidate4	10	4	378	-0.07975521088602572	0.48148148148148145	0.05148148148148146	0.3051650648234982	0.0678349351765018	0.7070321439769067	0.4925925925925925	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3333333333333333
seq10_candidate5	10	5	378	-0.05674943927977383	0.47883597883597884	0.048835978835978844	0.2692952981768889	0.10370470182311109	0.7115961128936006	0.4915343915343914	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3968253968253968
seq10_candidate6	10	6	378	-0.056632297095810025	0.48148148148148145	0.05148148148148146	0.28324719982184854	0.08975280017815146	0.7046220463997747	0.49259259259259264	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.38095238095238093
seq10_candidate7	10	7	378	0.016028740971265554	0.5052910052910053	0.07529100529100535	0.3232347228278046	0.04976527717219542	0.6698011147299026	0.5021164021164021	0	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.3333333333333333
seq10_candidate8	10	8	378	9.746340630712378	0.4365079365079365	0.006507936507936518	0.533035986548864	0.16003598654886397	0.8794542037364648	0.4746031746031745	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.42857142857142855
seq10_candidate9	10	9	378	9.825172003694597	0.46296296296296297	0.03296296296296297	0.3260921045840044	0.046907895415995604	0.7071754871464998	0.48518518518518516	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.36507936507936506
seq10_candidate10	10	10	378	9.852075272362274	0.47354497354497355	0.04354497354497355	0.3373066655140968	0.03569333448590317	0.7155959126070476	0.4894179894179893	1	0	{'BamHI': 1, 'BglII': 0, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.40476190476190477
seq10_candidate11	10	11	378	9.953343701448016	0.48148148148148145	0.05148148148148146	0.2755991031287936	0.0974008968712064	0.6999662426982322	0.4925925925925926	1	0	{'BamHI': 0, 'BglII': 0, 'KasI': 0, 'SacI': 1}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.40476190476190477
seq10_candidate12	10	12	378	19.8765947862114	0.48677248677248675	0.05677248677248675	0.3761716665884492	0.0031716665884491957	0.7073336549339948	0.4947089947089946	2	0	{'BamHI': 1, 'BglII': 1, 'KasI': 0, 'SacI': 0}	{'canonical_polyA': 0, 'variant_polyA': 0}	1.0	0.38095238095238093
